,function_type,function_input,predicted_cpu,predicted_frequency,energy,duration,cpu_util,prediction_time
735,floatmatmult,"['matrix1_1000_0.3.txt', 'matrix1_1000_0.3.txt']",10,2200000,29.07241347013123,1967.0,3.1854699854345343,0.20401475694961846
736,linpack,['1500'],16,1400000,290.0542996778808,13454.0,18.609074648086985,0.13689576799515635
737,videoprocess,['6.1M-720.avi'],10,2200000,55.355523519246,6708.0,2.545779875933482,0.30245557299349457
738,videoprocess,['4.9M-640.avi'],22,2400000,106.37778186719332,4330.0,5.791096171014749,0.3322806489886716
739,encrypt,"['5000', '75']",31,1200000,76.09748312681921,8661.0,1.0283593170679608,0.16092168109025806
740,encrypt,"['500', '50']",3,2200000,3.1138474194283714,374.0,4.949794268094394e-07,0.16648839798290282
741,imageprocess,['6.1M-simple_landscape_2_515009.jpg'],3,2400000,17.45458509300165,2253.0,1.1964160292542871,0.2774776790756732
742,linpack,['3500'],3,1800000,1554.8252963332093,107472.0,3.766154828882091,0.1376174489269033
743,linpack,['4500'],22,1600000,521.8078586584277,17944.0,24.723115786451288,0.13692273199558258
744,videoprocess,['2.2M.mp4'],31,2400000,100.0353420887822,7073.0,3.250408516210067,0.2999640409834683
745,imageprocess,['5.7M-winter_in_leeds_513733.jpg'],7,2200000,10.650913318644491,1718.0,1.0642489082177993,0.2787548629567027
746,videoprocess,['2.2M-star_trails.avi'],19,2400000,107.45545443771422,8050.0,2.376625651572825,0.3027063610497862
747,imageprocess,['4.6M-german_air_force_a340_3001602_517125.jpg'],22,1800000,24.09042238028244,2887.0,1.0669669989262665,0.27800512698013335
748,videoprocess,['3.8M-lion-sample.avi'],13,1200000,115.96527902232955,12175.0,5.689993046740356,0.3042027819901705
749,encrypt,"['35000', '25']",10,1200000,188.34149579863723,20186.0,1.027409819007569,0.16397157206665725
750,videoprocess,['284K-flame.avi'],13,2200000,5.271815021053368,542.0,6.051352841823573,0.30022034305147827
751,imageprocess,['5.1M-itsthemensworld_514784.jpg'],10,1000000,24.88082491018766,7156.0,1.0689936591761275,0.27784121490549296
752,encrypt,"['50000', '10']",22,1400000,90.7601598458498,9916.0,1.017865854648898,0.161168843973428
753,imageprocess,['6.1M-fire_514822.jpg'],16,1000000,24.28380100516243,6464.0,4.198428481337899,0.2782511110417545
754,encrypt,"['50000', '75']",16,1400000,701.4830208777718,74343.0,1.036564762044872,0.16308083990588784
755,encrypt,"['1000', '25']",25,2000000,1.5481548337446598,403.0,1.1417704192660784e-06,0.16582970705348998
756,imageprocess,['3.0M-french_fries_516538.jpg'],31,1000000,19.918363092791367,3953.0,4.719070172579768,0.27492101094685495
757,videoprocess,['6.1M-720.avi'],31,1400000,103.39509947343883,10780.0,6.691964511523599,0.3047069211024791
758,videoprocess,['1.5M-bird.avi'],19,2000000,5.727987619977785,1080.0,1.0492901747110803,0.3050620659487322
759,linpack,['4000'],3,1800000,1630.658650188545,117643.0,3.4944233172711203,0.13505513698328286
760,floatmatmult,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']",22,1600000,1283.3024589585366,130736.0,23.731307403914105,0.20238271891139448
761,linpack,['750'],2,2000000,571.3373438532434,41220.0,2.423996709936726,0.1395856940653175
762,linpack,['2000'],1,2200000,2915.555989657152,218242.0,1.385813963403439,0.13930312497541308
763,linpack,['2500'],5,1400000,879.7309773609097,61522.0,5.682943986258434,0.13319147296715528
764,linpack,['750'],7,2000000,185.52022100923296,9969.0,7.826925083093914,0.13783868798054755
765,videoprocess,['284K-flame.avi'],22,1000000,1.783183600905629,950.0,6.998506893615019,0.3072280780179426
766,linpack,['3500'],3,1800000,1554.8252963332093,107472.0,3.766154828882091,0.13737175799906254
767,linpack,['3000'],31,2400000,420.2349772618576,7149.0,33.8933903071887,0.1377145570004359
768,encrypt,"['10000', '30']",7,1400000,53.08637468279808,6051.0,1.02833891315374,0.16205898392945528
769,videoprocess,['404K-small.avi'],28,1400000,1.414970860021062,1435.0,7.321764043739003,0.302976218983531
770,imageprocess,['4.5M-more_toys_514506.jpg'],25,2400000,16.831870146669317,1785.0,1.057365517228287,0.27693706494756043
771,imageprocess,['1.7M-joe_joe_taking_flight_513760.jpg'],2,2400000,46.19206855992593,5097.0,1.1964746103390422,0.2787675530416891
772,encrypt,"['1000', '10']",7,1400000,0.777790815631972,268.0,7.828046660005632e-07,0.16487468604464084
773,linpack,['5000'],7,1200000,1010.5584946680084,71065.0,8.814426684456112,0.13751839310862124
774,imageprocess,['4.0M-quotfrench_lacequot_rose_516786.jpg'],10,1000000,32.28010454336383,8741.0,4.8538306319850895,0.2874218210345134
775,linpack,['750'],25,2000000,96.65038538917588,2692.0,29.596520524210856,0.13874767802190036
776,linpack,['250'],22,2400000,6.743771009307739,518.0,6.615295427005085e-06,0.1385428620269522
777,floatmatmult,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']",28,2200000,1222.7605956828754,96881.0,30.688903758783496,0.20293160597793758
778,videoprocess,['3.8M-lion-sample.avi'],13,1600000,126.67121904110824,9221.0,5.673227263619311,0.31428985006641597
779,linpack,['1000'],25,1400000,133.35413656570557,5545.0,27.463862975699683,0.13436506199650466
780,encrypt,"['1000', '30']",2,2400000,4.229844461599884,395.0,7.623049804622764e-07,0.17227948503568769
781,linpack,['2000'],28,1200000,270.1113837998372,10720.0,30.969560863586427,0.1384507929906249
782,linpack,['4000'],7,1000000,1010.670327181557,76070.0,8.028766996273866,0.13784784998279065
783,encrypt,"['5000', '25']",10,1800000,20.30308834949648,1988.0,1.0278721332583411,0.16635719500482082
784,videoprocess,['1008K-grb_2.avi'],1,1200000,27.572187099885333,8924.0,1.0826089338716574,0.31540180603042245
785,floatmatmult,"['matrix1_4000_0.7.txt', 'matrix1_4000_0.7.txt']",2,1800000,335.8421120281615,32211.0,2.597782017600453,0.2049926200415939
786,linpack,['3000'],22,2400000,505.6365161223988,10663.0,24.63090357712564,0.13444463699124753
787,linpack,['2500'],28,1000000,343.300637819335,15572.0,30.96555513175103,0.13762007502373308
788,linpack,['4500'],16,2400000,693.1681931921055,17674.0,17.675742420251694,0.13643080706242472
789,videoprocess,['6.1M-720.avi'],31,2200000,113.76104878097702,6892.0,6.452856978817148,0.3121397600043565
790,floatmatmult,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']",19,2000000,652.9980514978654,59077.0,20.34934620010315,0.20415851194411516
791,imageprocess,['30M-river_landscape_515440.jpg'],5,1000000,48.61128020776821,12074.0,1.0680902272408357,0.2807908569229767
792,videoprocess,['4.9M.mp4'],3,2000000,104.4120547231656,14872.0,1.9690947564566228,0.32139332208316773
793,linpack,['5000'],22,1400000,527.9722416457994,20435.0,24.77228361702129,0.13618344604037702
794,imageprocess,['7.8M-heavy_snow_2_516009.jpg'],1,1200000,17.112585193708938,4153.0,1.0600584009730651,0.2907142098993063
795,videoprocess,['2.2M-star_trails.avi'],22,2400000,128.37779131387543,8316.0,2.552265707797428,0.3082612889120355
796,encrypt,"['50000', '75']",10,1600000,687.9579311578126,65865.0,1.018075801837728,0.16584342997521162
797,encrypt,"['10000', '10']",3,1000000,23.85474462795284,2903.0,1.025554941936621,0.16417803498916328
798,videoprocess,['2.2M-star_trails.avi'],28,1200000,112.28106230684374,16208.0,3.037522380629108,0.3302421070402488
799,floatmatmult,"['matrix1_2000_0.7.txt', 'matrix1_2000_0.7.txt']",25,1200000,107.57116656307116,9791.0,15.64353419517479,0.20495125302113593
800,imageprocess,['2.5M-feliz_quinta_flower_513506.jpg'],25,1000000,31.475210145217964,5270.0,1.0589367795255835,0.2975664989789948
801,videoprocess,['3.8M.mp4'],22,1200000,104.11700694963922,20066.0,5.308332012379234,0.3162844399921596
802,encrypt,"['500', '100']",25,1400000,7.161629792322064,1116.0,1.0149095702342787,0.16642122203484178
803,encrypt,"['5000', '10']",13,2200000,6.7104611423318445,686.0,1.0187843658728042,0.16772697702981532
804,imageprocess,['9.2M-rose_2_514080.jpg'],10,2400000,22.888935870032867,2476.0,4.849385636473941,0.28288861096370965
805,videoprocess,['4.9M.mp4'],25,2000000,132.18160872067773,14650.0,2.738357807990114,0.3053559329127893
806,videoprocess,['4.9M-640.avi'],7,1400000,58.513225640535566,7338.0,2.387018465199904,0.3132630989421159
807,floatmatmult,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']",28,2000000,24.978939184408908,2153.0,10.731805873826255,0.203017916996032
808,floatmatmult,"['matrix1_6000_0.3.txt', 'matrix1_6000_0.3.txt']",31,2400000,701.2045379968774,42293.0,38.72701950388297,0.20324438600800931
809,videoprocess,['660K-drop.avi'],1,1400000,5.652470750452544,1263.0,1.0690217436007337,0.30755708005744964
810,videoprocess,['2.2M-star_trails.avi'],1,1200000,59.60936016110854,17652.0,1.0914042436351812,0.3107872960390523
811,imageprocess,['1.8M-deserted_bench_197838.jpg'],10,2400000,17.578819477903448,1571.0,1.0469254786248092,0.2764608639990911
812,imageprocess,['28M-the_river_514681.jpg'],13,2400000,59.59088749367254,6590.0,1.0682655859290542,0.2798253350192681
813,encrypt,"['50000', '30']",19,1400000,276.67505976467635,29882.0,1.0180636818877071,0.16706755792256445
814,linpack,['5000'],2,1800000,2808.692995148177,210710.0,2.440975948790059,0.13663043500855565
815,encrypt,"['5000', '10']",22,1600000,8.4026781251731,932.0,1.0193814438795754,0.16731980198528618
816,linpack,['250'],25,2200000,8.515583882701526,489.0,6.300890439353446e-06,0.13707299903035164
817,floatmatmult,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']",13,1000000,1829.41282503109,210913.0,14.486470230090625,0.20219761796761304
818,videoprocess,['11M-SampleVideo_1280x720_10mb.mp4'],7,1200000,235.9992676194872,51787.0,2.5130351574365424,0.3020490750204772
819,imageprocess,['4.6M-that_was_the_end_this_is_the_begining_513290.jpg'],2,2000000,14.393656179829602,2280.0,1.860217410596258,0.27626455295830965
820,imageprocess,['3.4M-glass_chess_2_515415.jpg'],31,1800000,31.45885620718712,3623.0,1.0480390936134103,0.2820483350660652
821,linpack,['3500'],7,2200000,889.4363212235359,38489.0,7.956733936261632,0.13747521303594112
822,encrypt,"['50000', '50']",7,1000000,600.9726681696062,69969.0,1.016809359438814,0.16698676603846252
823,imageprocess,['1.3M-daisy_514381.jpg'],16,1400000,13.48315908569773,3600.0,1.0695755609912692,0.2821247570682317
824,floatmatmult,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']",31,2400000,42.302756359917055,2004.0,13.029816933810109,0.20768210699316114
825,imageprocess,['4.6M-german_air_force_a340_3001602_517125.jpg'],25,1600000,24.870862357369354,3296.0,7.349280049809235,0.28001620003487915
826,linpack,['1000'],16,1200000,177.22768965761583,9953.0,17.598448125274267,0.14187523897271603
827,videoprocess,['820K-cbw3.avi'],19,2400000,4.86075431241972,704.0,1.0589067010900486,0.3090253439731896
828,imageprocess,['12M-disabled_fashion_513292.jpg'],1,1600000,51.40769844861334,9401.0,1.0486097818678597,0.27930497203487903
829,floatmatmult,"['matrix1_2000_0.3.txt', 'matrix1_2000_0.3.txt']",5,1800000,66.93702123888706,6321.0,5.075411800584999,0.2073991490760818
830,linpack,['4000'],28,2400000,493.8158405177761,9884.0,30.67173788278764,0.13899885793216527
831,encrypt,"['5000', '75']",5,2000000,58.896984145097285,5296.0,1.0277173948720286,0.1641086400486529
832,imageprocess,['3.7M-south_boston_va_516934.jpg'],25,1000000,35.8272582789065,5837.0,5.930574761649669,0.28451830497942865
833,floatmatmult,"['matrix1_2000_0.7.txt', 'matrix1_2000_0.7.txt']",19,1400000,94.58385458982777,8590.0,12.472694246085808,0.2024671760154888
834,imageprocess,['7.9M-craggy_rock_517201.jpg'],2,1800000,29.676467023404392,4731.0,1.0565212119643668,0.2777780439937487
835,linpack,['500'],28,2400000,38.392529633685136,1072.0,29.539038411463093,0.13639484206214547
836,floatmatmult,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']",13,2400000,25.08588561202724,2039.0,6.200536752050079,0.2020604059798643
837,imageprocess,['3.2M-heathcote_515292.jpg'],22,1000000,13.921644982728528,3914.0,1.075828167255379,0.27623041393235326
838,linpack,['5000'],28,1000000,503.9700077246173,22216.0,30.98417643494657,0.13998705195263028
839,imageprocess,['8.2M-my_soul_517211.jpg'],5,1800000,25.44292762618808,4455.0,1.87440027211464,0.2797452970407903
840,imageprocess,['17M-week_2_majestic_rock_514665.jpg'],31,1800000,35.63339300180018,4093.0,1.0582805195538083,0.2780050750588998
841,videoprocess,['4.9M.mp4'],22,1000000,155.478925896772,29458.0,8.109495035736224,0.3044647910865024
842,encrypt,"['50000', '100']",22,2400000,884.8290487146833,57781.0,1.018077821829399,0.16521171608474106
843,encrypt,"['5000', '50']",25,1000000,55.676185553877424,7104.0,1.0366778933086072,0.1665511030005291
844,videoprocess,['4.9M.mp4'],28,2200000,156.3929046518143,13546.0,2.8312701338766235,0.31247352703940123
845,floatmatmult,"['matrix1_6000_0.3.txt', 'matrix1_6000_0.3.txt']",25,1000000,865.1431571968772,99045.0,27.036171176287475,0.2027647770009935
846,imageprocess,['5.6M-statue_of_liberty_original_model_version_2_517010.jpg'],22,2000000,35.16360794214839,3997.0,1.0591823345292302,0.2792865560622886
847,floatmatmult,"['matrix1_2000_0.3.txt', 'matrix1_2000_0.3.txt']",28,2400000,81.05085534796675,4349.0,8.391569179428137,0.20258701301645488
848,floatmatmult,"['matrix1_1000_0.3.txt', 'matrix1_1000_0.3.txt']",25,1200000,22.031060878608805,3254.0,11.237602828601554,0.20124831795692444
849,videoprocess,['3.8M-lion-sample.avi'],7,1400000,79.74593642445326,10419.0,3.285922229424988,0.3022836350137368
850,floatmatmult,"['matrix1_4000_0.3.txt', 'matrix1_4000_0.3.txt']",5,1400000,306.4628049095624,31205.0,5.4853411544013815,0.2001959990011528
