function,lachesis_start,lachesis_end,start_time,end_time,duration,cold_start_latency,slo,inputs,cpu_limit,mem_limit,predicted_cpu,predicted_mem,p90_cpu,p95_cpu,p99_cpu,max_cpu,max_mem,invoker_ip,invoker_name,activation_id,exp_no,scheduled_cpu,scheduled_mem,energy,frequency,median_energy
imageprocess,2024-03-08T02:37:38.236840Z,2024-03-08T02:37:57.952738Z,2024-03-08T02:37:50.103Z,2024-03-08T02:37:57.427Z,7323.0,634.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",19.0,5120.0,-1.0,-1.0,1.0780930068355188,3.3349447810982524,7.547230106338485,8.600301437648547,301.0,129.114.109.158,w1,50affd95bae8419aaffd95bae8119ab0,,19,5120,32.9521780365121,1200000.0,32.9521780365121
imageprocess,2024-03-08T02:38:11.400809Z,2024-03-08T02:38:31.172355Z,2024-03-08T02:38:23.299Z,2024-03-08T02:38:30.623Z,7324.0,633.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",22.0,5120.0,-1.0,-1.0,1.0692566527123786,1.0704203497282148,1.0715425187701193,1.0718230610305954,302.0,129.114.109.158,w1,b4033f7164a14184833f7164a1d18426,,22,5120,32.64227415906154,1200000.0,32.64227415906154
imageprocess,2024-03-08T02:39:21.725412Z,2024-03-08T02:39:41.268288Z,2024-03-08T02:39:33.628Z,2024-03-08T02:39:40.759Z,7130.0,673.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",25.0,5120.0,-1.0,-1.0,1.0695247699482595,1.0733542251873074,1.0788321417099334,1.08020162084059,273.0,129.114.109.158,w1,6d9abce522fd44189abce522fdc41899,,25,5120,37.92234147330787,1200000.0,37.92234147330787
imageprocess,2024-03-08T02:40:11.965670Z,2024-03-08T02:40:31.649620Z,2024-03-08T02:40:23.745Z,2024-03-08T02:40:31.058Z,7312.0,587.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",28.0,5120.0,-1.0,-1.0,1.045972994898687,1.0463994771662009,1.0468270495566443,1.0469339426542552,292.0,129.114.109.158,w1,3c17caa0bb4f41a597caa0bb4fa1a55c,,28,5120,33.91769528929574,1200000.0,33.91769528929574
imageprocess,2024-03-08T02:40:42.132920Z,2024-03-08T02:41:01.739689Z,2024-03-08T02:40:53.979Z,2024-03-08T02:41:01.182Z,7202.0,609.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",31.0,5120.0,-1.0,-1.0,1.0667558495356466,2.1731657554189825,4.236167196641025,4.7519175569465375,292.0,129.114.109.158,w1,cb3aeba7334447e8baeba7334457e8ec,,31,5120,48.48013201853203,1200000.0,48.48013201853203
imageprocess,2024-03-08T02:41:36.660928Z,2024-03-08T02:41:55.765044Z,2024-03-08T02:41:48.725Z,2024-03-08T02:41:55.282Z,6557.0,942.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",1.0,5120.0,-1.0,-1.0,1.0464449220740746,1.047019677404288,1.0476592370400344,1.047819126948971,299.0,129.114.109.158,w1,4ebcd7b9d8164ea0bcd7b9d8164ea06f,,1,5120,46.4845045461511,1400000.0,46.4845045461511
imageprocess,2024-03-08T02:42:15.826138Z,2024-03-08T02:42:24.498972Z,2024-03-08T02:42:17.684Z,2024-03-08T02:42:23.987Z,6302.0,681.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",2.0,5120.0,-1.0,-1.0,1.0374879768550245,1.1301002644507725,1.2411773130134218,1.2689465751540845,278.0,129.114.109.158,w1,2e6154b012434c13a154b012434c138c,,2,5120,45.39571688042768,1400000.0,45.39571688042768
imageprocess,2024-03-08T02:43:12.142118Z,2024-03-08T02:43:30.904740Z,2024-03-08T02:43:23.889Z,2024-03-08T02:43:30.492Z,6603.0,578.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",3.0,5120.0,-1.0,-1.0,1.046717623983386,1.168350751626572,1.312463167674772,1.348491271686822,289.0,129.114.109.158,w1,7b841e36692441ba841e36692411bab7,,3,5120,44.41984044335743,1400000.0,44.41984044335743
imageprocess,2024-03-08T02:44:18.452369Z,2024-03-08T02:44:39.956352Z,2024-03-08T02:44:33.192Z,2024-03-08T02:44:39.483Z,6290.0,580.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",5.0,5120.0,-1.0,-1.0,1.058058714370746,1.0602525306034087,1.0623752747105568,1.062905960737344,302.0,129.114.109.158,w1,0618b7089e334f6a98b7089e336f6a44,,5,5120,43.93556271424685,1400000.0,43.93556271424685
imageprocess,2024-03-08T02:44:49.612009Z,2024-03-08T02:45:08.140253Z,2024-03-08T02:45:01.370Z,2024-03-08T02:45:07.601Z,6230.0,628.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",7.0,5120.0,-1.0,-1.0,1.0382880951000537,1.0387984751961776,1.0391716341256736,1.0392649238580476,299.0,129.114.109.158,w1,b4b038c536e94e15b038c536e94e1524,,7,5120,43.148274452583465,1400000.0,43.148274452583465
imageprocess,2024-03-08T02:45:36.859821Z,2024-03-08T02:45:55.558222Z,2024-03-08T02:45:48.592Z,2024-03-08T02:45:54.998Z,6405.0,571.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",10.0,5120.0,-1.0,-1.0,1.046602772761364,1.0471848118577458,1.04772683546371,1.0478623413652008,276.0,129.114.109.158,w1,28a0aa5939f040d6a0aa5939f030d6ee,,10,5120,32.10087066431632,1400000.0,32.10087066431632
imageprocess,2024-03-08T02:46:15.017572Z,2024-03-08T02:46:26.760462Z,2024-03-08T02:46:19.761Z,2024-03-08T02:46:26.211Z,6450.0,624.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",13.0,5120.0,-1.0,-1.0,1.0781216118536303,1.4360208784198063,1.865235579402912,1.9725392546486888,268.0,129.114.109.158,w1,f92e8d26a2514e54ae8d26a251ce54ed,,13,5120,28.43692679757861,1400000.0,28.43692679757861
imageprocess,2024-03-08T02:47:05.253688Z,2024-03-08T02:47:13.644284Z,2024-03-08T02:47:06.944Z,2024-03-08T02:47:13.124Z,6180.0,577.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",16.0,5120.0,-1.0,-1.0,1.0584931984341828,3.621209547639227,6.696213766822294,7.464964821618066,279.0,129.114.109.158,w1,88e6b767e6484629a6b767e648b629e1,,16,5120,27.40587832116081,1400000.0,27.40587832116081
imageprocess,2024-03-08T02:47:52.493219Z,2024-03-08T02:48:00.898832Z,2024-03-08T02:47:54.153Z,2024-03-08T02:48:00.360Z,6206.0,519.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",19.0,5120.0,-1.0,-1.0,1.0480948179421783,1.048626746283213,1.0490126097582502,1.0491090756270094,270.0,129.114.109.158,w1,850bfcaeb3b547158bfcaeb3b5b71534,,19,5120,42.80064479741924,1400000.0,42.80064479741924
imageprocess,2024-03-08T02:48:39.733493Z,2024-03-08T02:48:48.172134Z,2024-03-08T02:48:41.495Z,2024-03-08T02:48:47.670Z,6175.0,562.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",22.0,5120.0,-1.0,-1.0,1.0677777158284194,1.0709651469180683,1.0739703039249364,1.0747215931766534,295.0,129.114.109.158,w1,30916c8fb57146de916c8fb57166de62,,22,5120,43.9796428548125,1400000.0,43.9796428548125
imageprocess,2024-03-08T02:49:36.042692Z,2024-03-08T02:49:54.524145Z,2024-03-08T02:49:47.781Z,2024-03-08T02:49:54.029Z,6247.0,588.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",25.0,5120.0,-1.0,-1.0,1.0472794049692475,2.338979630658875,3.8859681190766304,4.272715241181072,280.0,129.114.109.158,w1,b9e1632d412c455ca1632d412c755c9c,,25,5120,30.365700977238436,1400000.0,30.365700977238436
imageprocess,2024-03-08T02:50:23.291442Z,2024-03-08T02:50:41.720996Z,2024-03-08T02:50:34.963Z,2024-03-08T02:50:41.236Z,6272.0,538.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",28.0,5120.0,-1.0,-1.0,1.038190299573965,4.617578557630292,8.912825186399031,9.986636843591224,272.0,129.114.109.158,w1,39a6fe5bbe9040d6a6fe5bbe90c0d6a2,,28,5120,36.65645371614189,1400000.0,36.65645371614189
imageprocess,2024-03-08T02:51:13.553224Z,2024-03-08T02:51:31.924955Z,2024-03-08T02:51:25.259Z,2024-03-08T02:51:31.428Z,6168.0,556.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",31.0,5120.0,-1.0,-1.0,1.0580293251477102,1.0585632520152306,1.059056836794635,1.059180232989486,267.0,129.114.109.158,w1,043366f994a74cc6b366f994a79cc6ec,,31,5120,43.62876476538932,1400000.0,43.62876476538932
imageprocess,2024-03-08T02:52:07.710451Z,2024-03-08T02:52:25.807695Z,2024-03-08T02:52:19.538Z,2024-03-08T02:52:25.337Z,5799.0,750.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",1.0,5120.0,-1.0,-1.0,1.0378355238864951,1.0416798919688228,1.04535965931402,1.0462796011503193,283.0,129.114.109.158,w1,ee13063762214b319306376221ab31b1,,1,5120,43.7956741686434,1600000.0,43.7956741686434
imageprocess,2024-03-08T02:53:02.008495Z,2024-03-08T02:53:09.795672Z,2024-03-08T02:53:03.751Z,2024-03-08T02:53:09.359Z,5607.0,641.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",2.0,5120.0,-1.0,-1.0,1.0677417483800429,1.1917032659020603,1.3128981353712543,1.3431968527385525,304.0,129.114.109.158,w1,021d540610bd46069d540610bdc60603,,2,5120,30.382419367872835,1600000.0,30.382419367872835
imageprocess,2024-03-08T02:53:10.072885Z,2024-03-08T02:53:17.838248Z,2024-03-08T02:53:11.758Z,2024-03-08T02:53:17.321Z,5562.0,586.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",3.0,5120.0,-1.0,-1.0,1.0366429255130494,1.3848607835451991,1.663435069970919,1.733078641577349,287.0,129.114.109.158,w1,20c1ea623dec465781ea623decb657f0,,3,5120,35.74209276487467,1600000.0,35.74209276487467
imageprocess,2024-03-08T02:54:23.455072Z,2024-03-08T02:54:41.075825Z,2024-03-08T02:54:35.052Z,2024-03-08T02:54:40.638Z,5585.0,521.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",5.0,5120.0,-1.0,-1.0,1.0471140661747975,1.047358737521242,1.0475544745983978,1.0476034088676869,301.0,129.114.109.158,w1,71960f3ad63741db960f3ad63741db38,,5,5120,35.9213760011652,1600000.0,35.9213760011652
imageprocess,2024-03-08T02:54:49.606845Z,2024-03-08T02:55:07.427193Z,2024-03-08T02:55:01.248Z,2024-03-08T02:55:06.854Z,5605.0,573.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",7.0,5120.0,-1.0,-1.0,1.0482341930506325,1.0487870944302622,1.049229415533966,1.049339995809892,261.0,129.114.109.158,w1,2b53d2c6000a468193d2c6000ad68110,,7,5120,33.32041659751429,1600000.0,33.32041659751429
imageprocess,2024-03-08T02:55:25.768560Z,2024-03-08T02:55:33.666975Z,2024-03-08T02:55:27.443Z,2024-03-08T02:55:33.164Z,5721.0,586.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",10.0,5120.0,-1.0,-1.0,1.050093366526193,1.0509819362766069,1.051692792076938,1.051870506027021,287.0,129.114.109.158,w1,601b165e8c6d4fdb9b165e8c6d4fdbf0,,10,5120,35.85640086521521,1600000.0,35.85640086521521
imageprocess,2024-03-08T02:56:39.176166Z,2024-03-08T02:56:56.847807Z,2024-03-08T02:56:50.830Z,2024-03-08T02:56:56.372Z,5541.0,558.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",13.0,5120.0,-1.0,-1.0,1.049303560248784,3.3429056876811325,5.585535825301301,6.146193359706339,282.0,129.114.109.158,w1,2793f76297b0427293f76297b02272e9,,13,5120,32.0186200744266,1600000.0,32.0186200744266
imageprocess,2024-03-08T02:57:05.330504Z,2024-03-08T02:57:22.906391Z,2024-03-08T02:57:16.947Z,2024-03-08T02:57:22.407Z,5459.0,498.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",16.0,5120.0,-1.0,-1.0,1.069643224155986,1.0715377742763184,1.0730534143725845,1.0734323243966508,300.0,129.114.109.158,w1,afc8d6fb51e5452b88d6fb51e5452be2,,16,5120,28.30009157266597,1600000.0,28.30009157266597
imageprocess,2024-03-08T02:57:41.487769Z,2024-03-08T02:57:49.101972Z,2024-03-08T02:57:43.048Z,2024-03-08T02:57:48.547Z,5498.0,491.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",19.0,5120.0,-1.0,-1.0,1.0463006023192871,1.0529177970884676,1.0582115529038116,1.0595349918576475,283.0,129.114.109.158,w1,e3e52a1c744b4a90a52a1c744bfa90bb,,19,5120,37.07044716513421,1600000.0,37.07044716513421
imageprocess,2024-03-08T02:58:33.800843Z,2024-03-08T02:58:51.251539Z,2024-03-08T02:58:45.386Z,2024-03-08T02:58:50.844Z,5458.0,510.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",22.0,5120.0,-1.0,-1.0,1.058678722672994,1.0593601027403168,1.0599052067941752,1.0600414828076397,262.0,129.114.109.158,w1,79e24752b6ea4948a24752b6ea194818,,22,5120,30.92569169405378,1600000.0,30.92569169405378
imageprocess,2024-03-08T02:59:09.958981Z,2024-03-08T02:59:17.735872Z,2024-03-08T02:59:11.532Z,2024-03-08T02:59:17.279Z,5747.0,483.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",25.0,5120.0,-1.0,-1.0,1.028322471340889,2.9435247099908457,4.815939437988914,5.284043119988427,278.0,129.114.109.158,w1,f5cd819e9991462f8d819e9991b62f10,,25,5120,45.9479141717889,1600000.0,45.9479141717889
imageprocess,2024-03-08T03:00:23.347905Z,2024-03-08T03:00:40.827271Z,2024-03-08T03:00:34.905Z,2024-03-08T03:00:40.367Z,5461.0,475.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",28.0,5120.0,-1.0,-1.0,1.0695971285362054,1.0697041834480026,1.0697898273774404,1.0698112383597995,295.0,129.114.109.158,w1,1e4f5216c6c0435b8f5216c6c0e35b2f,,28,5120,45.03545215330014,1600000.0,45.03545215330014
imageprocess,2024-03-08T03:01:07.578937Z,2024-03-08T03:01:25.060747Z,2024-03-08T03:01:19.187Z,2024-03-08T03:01:24.614Z,5427.0,496.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",31.0,5120.0,-1.0,-1.0,1.0480390936134103,1.0482581572446017,1.048433408149555,1.048477220875793,267.0,129.114.109.158,w1,4bfe4676d80d4f48be4676d80d7f4843,,31,5120,44.30911771401296,1600000.0,44.30911771401296
imageprocess,2024-03-08T03:01:58.541883Z,2024-03-08T03:02:15.945335Z,2024-03-08T03:02:10.333Z,2024-03-08T03:02:15.517Z,5183.0,758.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",1.0,5120.0,-1.0,-1.0,1.0342147121447582,1.034502511642048,1.03473275123988,1.034790311139338,280.0,129.114.109.158,w1,984d7fd016b749658d7fd016b7496539,,1,5120,44.25061112957142,1800000.0,44.25061112957142
imageprocess,2024-03-08T03:02:42.784229Z,2024-03-08T03:03:00.163256Z,2024-03-08T03:02:54.421Z,2024-03-08T03:02:59.480Z,5058.0,622.0,3446.8,"[""13M-st_basils_cathedral_2_516323.jpg""]",2.0,5120.0,-1.0,-1.0,1.055417837340686,1.1319620488924829,1.1931974181339204,1.2085062604442798,293.0,129.114.109.158,w1,86fda9b8dfda46e3bda9b8dfda46e3ba,,2,5120,44.07019473059226,1800000.0,44.07019473059226
