tid,start_time,end_time,function,container_id,duration,cold_start_latency,cpu,inputs,p90_cpu,p95_cpu,p99_cpu,max_cpu,max_mem,invoker_ip
#tid_4d863738790410615320af4cb673de11,2023-09-20T09:56:57.486Z,2023-09-20T09:56:59.937Z,imageprocess_17,9863fd2dd61fa523b2e034d0b55384069abee4a72efb17cbeee11db0fc9ebdb7,2450,356,17,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",60.4903021898242,60.538310380656185,60.549984296030075,60.551774224120095,289.125,129.114.108.232
#tid_f6d1b196d275bcbb813abb4a99bb9921,2023-09-20T09:57:01.480Z,2023-09-20T09:57:03.939Z,imageprocess_18,a37d8a24b19484f051b4df70453ed49242e1299f7576025addf185d98567e576,2459,376,18,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",61.60149577594269,61.61416218131692,61.662951828199695,61.67670657734926,290.5,129.114.108.232
#tid_198751a6ca4c9471ab5162c230dea261,2023-09-20T09:57:05.409Z,2023-09-20T09:57:07.855Z,imageprocess_19,f876fe5871668cbee6ae1be3bb35cb3cfa11f15ab1638ce7813fc6b093fcddea,2446,334,19,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",60.55203506170947,60.610302397759966,61.131651791650754,61.2694240198957,287.828125,129.114.108.232
#tid_57879169e7ddb20517fa3ab296dce97b,2023-09-20T09:57:09.395Z,2023-09-20T09:57:11.839Z,imageprocess_20,b53fd611342b95f2db35d877c2cacc04884fec5d0cd1c84037525d15aa7c52cb,2443,368,20,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",74.35385637504238,74.36176678922224,74.481030155639,74.51272802003386,292.9453125,129.114.108.232
#tid_b74bcb446e239c011bd6f8c879b7db84,2023-09-20T09:57:13.355Z,2023-09-20T09:57:15.863Z,imageprocess_21,92465a2f9e6058078cdad2995c17ffb85f6bda58874692a5015644f62f7b8559,2507,354,21,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",66.9847861759112,67.03813713074776,67.05820727418534,67.06288679424866,289.84375,129.114.108.232
#tid_f3d7059eec9598bc26ac73436854c8db,2023-09-20T09:57:17.309Z,2023-09-20T09:57:19.774Z,imageprocess_22,21bf16372c53ec9c0df37581e7d5c04bbd1d07b68d1b10c72447c5f2085050d4,2465,330,22,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",78.53099359531036,78.61134969052918,79.52500369303566,79.75341719366227,287.65234375,129.114.108.232
#tid_07aaeb3256ff925340511153593582c1,2023-09-20T09:57:21.296Z,2023-09-20T09:57:23.750Z,imageprocess_23,0e85e0f5897ab817c82e299e85b60fecb0618a4e80171a5da33b5ee473b868af,2453,336,23,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",64.86657667920969,64.93404606828297,64.93410900380017,64.93412473767947,294.45703125,129.114.108.232
#tid_c2474fb60be273f71edfebb6562c5b3f,2023-09-20T09:57:25.263Z,2023-09-20T09:57:27.715Z,imageprocess_24,559c32a19efaf6fd99622a7ff3521a3b86494a8b83c172944eb307d70e62d251,2451,331,24,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",74.36220695265362,74.36286762681104,74.53368427581937,74.57638843807145,305.25,129.114.108.232
#tid_47f965edeb74ea0e83cf1d85ab653019,2023-09-20T09:57:29.198Z,2023-09-20T09:57:31.636Z,imageprocess_25,9e1dc8a0ba150c689a27836f4c0173b18dda19a73beb165c0df169642b094619,2437,329,25,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",100.6061619263729,676.5294977218252,1830.7742829472531,2145.37339896052,306.44921875,129.114.108.232
#tid_84832bfbf4008f25f5a4c9826e973e26,2023-09-20T09:57:33.224Z,2023-09-20T09:57:35.618Z,imageprocess_26,c7c85c00094b66b6d92dacfc05de72b5be03df3af0ab90f57c6e81faf3a65230,2393,377,26,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",134.66705134048166,331.40985065544123,1730.5300796379242,2119.4848786211296,287.74609375,129.114.108.232
#tid_d69274194312212641e9ee1e7f972f6a,2023-09-20T09:57:37.077Z,2023-09-20T09:57:39.544Z,imageprocess_27,1f840591aaeef3e15f874fdf1326169fad408b4ae8073dfd59ffdb19a81fe989,2466,316,27,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",140.09816707136625,901.4694115236562,1133.1867308108028,1150.3830971283048,304.8046875,129.114.108.232
#tid_dba9e9efb291d3b2ac181d638f5af66b,2023-09-20T09:57:41.114Z,2023-09-20T09:57:43.563Z,imageprocess_28,bd258db5343f456f2a9d9bf18a12a2afc1bf30abd176db854955ee09f681ec03,2448,324,28,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",69.17224932225992,547.4175078482397,1536.9958905277415,1807.3761451018615,303.06640625,129.114.108.232
#tid_39910dfd8e6a59bd3d3ee8dffec056ba,2023-09-20T09:57:45.007Z,2023-09-20T09:57:47.453Z,imageprocess_29,de1572b1c5060f435425a5f0bea6fe04ec2795c910083caea42edd12cf3965b9,2446,321,29,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",73.73686409311951,977.907068144051,1393.8976058739247,1470.4987010972718,304.1796875,129.114.108.232
#tid_eab3555222d37bda25c925eb09b07ebc,2023-09-20T09:57:48.976Z,2023-09-20T09:57:51.493Z,imageprocess_30,5e8e41fe1cb7177a288e651f9a4de1ccdc731553807c53c19bf21cf142c5cde4,2516,349,30,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",68.44741002709705,604.3155529614623,1781.5792557562916,2111.205477950185,302.86328125,129.114.108.232
#tid_e8edc61a5e101b229623fe830e8932f5,2023-09-20T09:57:53.000Z,2023-09-20T09:57:55.429Z,imageprocess_31,7dae938d26a26f3a2b240717d631bcdc21c9917cb90b70b555680d594b8bed89,2429,325,31,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",87.45188666059732,755.7698863202179,1947.0757505212957,2267.6968621826,292.015625,129.114.108.232
#tid_2adb4ab9a45a97c6dd83bf2304a59c1c,2023-09-20T09:57:56.995Z,2023-09-20T09:57:59.422Z,imageprocess_32,df770b8f1fb032959afd75aebae30014f61bd9d0d3d10950121a5b4e0be17ae3,2426,359,32,"[""\""13M-st_basils_cathedral_2_516323.jpg\"""", -1]",61.35818981447669,579.4493311949285,1417.6367997762316,1640.7610702732447,294.66796875,129.114.108.232
#tid_ad4689af2f120e3b0710961c670be6c4,2023-09-20T09:58:01.416Z,2023-09-20T09:58:02.868Z,imageprocess_1,90c15613f6eaccaf11deadf2da1e6a8883c54a0c203ad60803f78cfdbfbee602,1452,715,1,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",60.52666873692009,67.94527666926255,81.74809199166177,85.19879582226159,129.9296875,129.114.108.232
#tid_763f826f7bb6e3db241aaedb18fc4930,2023-09-20T09:58:04.620Z,2023-09-20T09:58:05.913Z,imageprocess_2,ebdebc0c7e0a3708cede68da8471f28e1f4c46c24c0d60856fb1ee0f35a9f846,1293,553,2,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",98.22634521088102,107.6825866707098,115.29427164709665,117.19719289119335,130.5078125,129.114.108.232
#tid_cb68b75d01829529c1bc77565359d471,2023-09-20T09:58:07.520Z,2023-09-20T09:58:08.684Z,imageprocess_3,27b84dac9a0fd608c87e914d638a9fed77e6153db251e5680ae207b893c41d9d,1164,459,3,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",92.1609564163661,103.38480394349149,112.36388196519184,114.60865147061692,136.73828125,129.114.108.232
#tid_f4c7c7a7953cb043a2a4257349cd6237,2023-09-20T09:58:10.222Z,2023-09-20T09:58:11.411Z,imageprocess_4,bca7a3f61fe40f0e304e7d09b4e57d933ff6b6160bf6045bead07b31314492e6,1188,382,4,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",229.3132482830632,262.26773652384543,277.26614534136337,281.0157475457428,136.4375,129.114.108.232
#tid_4127cd1e67b9e30417e57565934e80e7,2023-09-20T09:58:13.016Z,2023-09-20T09:58:14.211Z,imageprocess_5,7d3fd5c0a5c3f7fddb7d10b2726fbacc257a82bc84ff619232f3b658f3d4c945,1194,389,5,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",264.0629880657047,298.6362761724456,314.1122986575749,317.9813042788572,137.40234375,129.114.108.232
#tid_94b79be208295dbdd8a0560d69ba7972,2023-09-20T09:58:15.831Z,2023-09-20T09:58:16.993Z,imageprocess_6,be325224bd7bbe3c85c1195f8412ef726180d9357f750d78fd9050b4622648e4,1161,384,6,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",396.48652949613853,444.069343761149,457.9143386334997,461.37558735158734,117.453125,129.114.108.232
#tid_13b6733efdfdf573fb120f2ba0dee008,2023-09-20T09:58:18.636Z,2023-09-20T09:58:19.795Z,imageprocess_7,7b8fc5fb9b466329565678f36d053be605ddb6cb67f31935136c9361bd699a11,1158,451,7,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",78.92180244926175,254.85872510766274,395.6082632343836,430.7956477660637,116.75390625,129.114.108.232
#tid_9bdde240f6875826ba607dca6a43ac31,2023-09-20T09:58:23.999Z,2023-09-20T09:58:25.058Z,imageprocess_9,3c9a12276811fc0a36995ee21232c6b1660170562f1eec201dd5381175642b6a,1059,403,9,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",238.57265473441873,691.6537184462252,1054.118569415672,1144.7347821580333,126.75,129.114.108.232
#tid_3a17d7572eaca5fdc79af0a8fbb9dea0,2023-09-20T09:58:26.598Z,2023-09-20T09:58:27.697Z,imageprocess_10,a4bbfbc96b7951462e67db04ee5815808c273d71f4bd76ecf51b5dde70cfd74a,1099,360,10,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",72.91554155442903,80.49674009149774,86.56169892115274,88.07793862856649,117.19140625,129.114.108.232
#tid_17606e94f15f4007e498b8af0eadcf1e,2023-09-20T09:58:29.299Z,2023-09-20T09:58:30.396Z,imageprocess_11,5bcc8be6a2c61b664ab93f0784cb4656f8ce68bed814d21acbfc5db6354ced13,1097,397,11,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",607.7679338956689,763.7411520051967,888.5197264928189,919.7143701147244,136.51171875,129.114.108.232
#tid_29d894b70fd8479df4ab688e59251008,2023-09-20T09:58:31.983Z,2023-09-20T09:58:33.077Z,imageprocess_12,7bd38e9b5e3ffbba24bc130b8562a39deb71e7be824e42b7f2c02001ed4d84a3,1093,385,12,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",707.6955494412063,713.2877402788903,717.7614929490376,718.8799311165744,127.7421875,129.114.108.232
#tid_e7126cf0e4a6ac192da8911fd0ab7137,2023-09-20T09:58:34.707Z,2023-09-20T09:58:35.768Z,imageprocess_13,3edf9739c8426e0be33eb1d3bcba5a374da4134c883cb962cd392da45c5316cb,1060,355,13,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",462.1204774770706,878.5963414770018,1211.7770326769485,1295.0722054769346,128.56640625,129.114.108.232
#tid_55410a936a87e8588d6824c23ef5bcb0,2023-09-20T09:58:37.404Z,2023-09-20T09:58:38.485Z,imageprocess_14,c42bda34b0cfa76bbd05864762988bb196381b301ddce4d4f9d4dbf6a4effd61,1080,358,14,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",76.40845266703342,76.40857427527338,76.40867156186535,76.40869588351333,138.55078125,129.114.108.232
#tid_0739109a2cd2e249d21ff4da51ba9ca5,2023-09-20T09:58:42.698Z,2023-09-20T09:58:43.759Z,imageprocess_16,de2dab7f6b075aa51a45198b86ae390f61ac9808ac5c365db768c0ae23b0a00d,1061,407,16,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",138.37889360344928,431.5614491504727,666.1074935880927,724.7440046974973,133.28125,129.114.108.232
#tid_2689b21d6bf81892cad8e898681c512e,2023-09-20T09:58:45.296Z,2023-09-20T09:58:46.386Z,imageprocess_17,c8d6638bbe6333cf83e940b3501acef297c1ce0933d41fd8386ffed71a9593e3,1089,361,17,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",459.17427147910473,946.3690827135418,1336.1249317010934,1433.563893947981,129.78515625,129.114.108.232
#tid_a325fb4ad3d56242dfb9ec065bd6777e,2023-09-20T09:58:47.976Z,2023-09-20T09:58:49.054Z,imageprocess_18,92d2dd1281ac81d7249926236e22ef2273ff39e35b84f8f39e0240f4f57167a6,1078,337,18,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",388.28209706344694,1192.0375778170421,1835.0419624199187,1995.7930585706372,137.4921875,129.114.108.232
#tid_bf6efc88bcb0cfa4a4b7d3e10ba0f70c,2023-09-20T09:58:50.600Z,2023-09-20T09:58:51.657Z,imageprocess_19,2118d98166c8a58266d373d5eb3c3792294540ae49cbd951552381c8eef8b70b,1057,369,19,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",69.35469294808385,72.08840667657263,74.27537765936367,74.82212040506143,135.140625,129.114.108.232
#tid_4b74e0a0fc12c9cde0cf36a593ddde29,2023-09-20T09:58:53.203Z,2023-09-20T09:58:54.275Z,imageprocess_20,6882d91d3d15c44c46daee1da062aed4816e80d350ebc600b22d389867413489,1071,349,20,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",500.8613103029867,995.8543834892764,1391.8488420383098,1490.8474566755679,134.38671875,129.114.108.232
#tid_f248bcc116e4f7d48de1a106294f24d6,2023-09-20T09:58:58.518Z,2023-09-20T09:58:59.574Z,imageprocess_22,f3d8d7db3a9185ebbdde06abb38aa840930f8e4b2bad421f463c79dc3ce9541d,1055,366,22,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",61.614709834023145,61.61473326507534,61.61475200991709,61.61475669612753,133.90625,129.114.108.232
#tid_7b94b731bb1f346a851fe50e831e19cb,2023-09-20T09:59:01.138Z,2023-09-20T09:59:02.196Z,imageprocess_23,68aa155d11ad17b7b518edff670c34f3b12707819c2a83ae71a85fb618eea6ba,1057,344,23,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",719.8732899000406,1322.263223934531,1804.1751711621257,1924.6531579690238,132.0,129.114.108.232
#tid_13c51bf87a047bee874f1d048f941cf9,2023-09-20T09:59:03.801Z,2023-09-20T09:59:04.864Z,imageprocess_24,e1590fa3553b89c7271b27840fe8dd4cfb75f7d9abfef6781c9780422f431869,1062,323,24,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",274.3133963535547,882.51263662514,1369.0720288424086,1490.7118768967252,117.078125,129.114.108.232
#tid_883b3390bd569976ac20cfe0d4b78cee,2023-09-20T09:59:06.454Z,2023-09-20T09:59:07.544Z,imageprocess_25,d2fd5d13d2ba18209db1b770d5c2912808af77c769935a01f13c88f3061c68e4,1090,337,25,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",81.71125032422142,81.71320999596426,81.71477773335853,81.7151696677071,120.11328125,129.114.108.232
#tid_1eab450b6aa355a2f6eb63b48addae8f,2023-09-20T09:59:09.097Z,2023-09-20T09:59:10.165Z,imageprocess_26,4a9bbc97a2939f4f4dd6445c9f2f63023b44a871bea34fda2d4035a16aea7a68,1067,340,26,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",82.22032777690951,1382.3945849157597,2422.533990626841,2682.56884205461,133.171875,129.114.108.232
#tid_a0ebfe5861127d7854c4464bcfd33ecc,2023-09-20T09:59:11.758Z,2023-09-20T09:59:12.852Z,imageprocess_27,bb43bb4bf4e613eae9bbc3fb24f46a119ddd4be94210e17aa446db27cc894db6,1094,351,27,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",65.86329600192924,1515.9364317494342,2675.9949403474393,2966.0095674969393,137.66015625,129.114.108.232
#tid_856c395e2fd801ef4e21641cb5f99e2a,2023-09-20T09:59:14.420Z,2023-09-20T09:59:15.475Z,imageprocess_28,97bafe68651bfc3ec9564aa97f483c8cd898f539d3feb3a4730f3ded31c2e1a9,1054,393,28,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",679.876289009592,1157.65649827961,1539.8806656956249,1635.4367075496282,131.4921875,129.114.108.232
#tid_94ba58a65eb6a2aefff37ebf00f3d9d8,2023-09-20T09:59:19.362Z,2023-09-20T09:59:20.446Z,imageprocess_30,61f85cebae37f216a734e1a53e52887817b007c67c00c9cdb4d96c59963beacb,1083,348,30,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",1293.8964392709372,1992.9608212756314,2552.2123268793894,2692.0252032803282,131.25390625,129.114.108.232
#tid_f324f7a88e4a303460da8b439cc98466,2023-09-20T09:59:21.996Z,2023-09-20T09:59:23.068Z,imageprocess_31,4cd2d070f43b52873eebdf9e161c5bbc56d953c984e71e85768ed5c73151846b,1071,298,31,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",103.60164546634974,1278.6728781556926,2218.729864307168,2453.7441108450357,136.87109375,129.114.108.232
#tid_150d326f1266ac3b7af251591b5e93cd,2023-09-20T09:59:24.595Z,2023-09-20T09:59:25.664Z,imageprocess_32,0dd4e4f339388b39b79e3534918d6d7afcb91d048e54536847ef3d84137b6c92,1069,297,32,"[""\""952K-iris_and_daisies_2_194935.jpg\"""", -1]",66.86743919402284,66.89695211283566,66.92056244788593,66.92646503164849,138.69921875,129.114.108.232
#tid_dfac267f70f149010209c29fcaeb6697,2023-09-20T09:59:27.475Z,2023-09-20T09:59:29.258Z,imageprocess_1,42ce08de66c3f5b6e23f8c457a64ad489d9e9b37407e11aa67f297d83f53b50d,1782,681,1,"[""\""1.3M-daisy_514381.jpg\"""", -1]",63.64051220666173,65.80005148419032,70.82949372364678,72.08685428351089,177.41796875,129.114.108.232
#tid_b1eed78b4bc810d84701a91baaccc0f7,2023-09-20T09:59:31.036Z,2023-09-20T09:59:32.691Z,imageprocess_2,99ed5630a1db267f55088007bcb8fa68584dd0e75ccceafa2f968908ea54efc7,1655,575,2,"[""\""1.3M-daisy_514381.jpg\"""", -1]",99.68908478324049,116.70880680639289,127.41554891505504,130.0922344422206,199.34375,129.114.108.232
#tid_0a718d37ce551b2c4199a1bf9c675f92,2023-09-20T09:59:34.338Z,2023-09-20T09:59:35.898Z,imageprocess_3,739be0d5c971ea35fa284f7a4e893ad2061c5a525bdf0aafb764625c06e210d7,1559,473,3,"[""\""1.3M-daisy_514381.jpg\"""", -1]",90.46476796080621,194.76828656209483,378.7869230571882,424.79158218096165,199.4296875,129.114.108.232
#tid_a57721447ce40d0f6513832c906f267e,2023-09-20T09:59:37.507Z,2023-09-20T09:59:39.092Z,imageprocess_4,36b77b872551e125f8486a32b9fcefdacfb34ab235d821e170cb9bd494659274,1584,394,4,"[""\""1.3M-daisy_514381.jpg\"""", -1]",164.15473359346205,295.0008410885896,429.3598465518473,462.94959791766183,195.52734375,129.114.108.232
#tid_183c3c9c9dace6d51ddf0eb5131ec0e4,2023-09-20T09:59:40.743Z,2023-09-20T09:59:42.308Z,imageprocess_5,06ed325b461094422f9e6f7c85c79cb667f918d8cf56fe9f16a4ad7caded5dae,1565,415,5,"[""\""1.3M-daisy_514381.jpg\"""", -1]",138.80827807050525,207.9627769852959,264.97295558908326,279.22550024003016,198.83984375,129.114.108.232
#tid_b1ae12b58a89d1cb7a9ff84909691593,2023-09-20T09:59:43.924Z,2023-09-20T09:59:45.473Z,imageprocess_6,2f57c28f1f48bee6021e2c7267e35c8ab0ff1b0cbac7ad7281cdaa81f3fad481,1548,399,6,"[""\""1.3M-daisy_514381.jpg\"""", -1]",103.4669963206106,326.5936606411315,715.6992452851846,812.9756414461982,176.15234375,129.114.108.232
#tid_61daf975de70bff5d22cb2a723a0ad4d,2023-09-20T09:59:47.110Z,2023-09-20T09:59:48.612Z,imageprocess_7,d3a201080f80bf78b5b016b3a3ed4bd504f994fbf5ed0a32419dfe266373339a,1502,428,7,"[""\""1.3M-daisy_514381.jpg\"""", -1]",311.003464555544,509.618304806575,658.1364965162367,695.2660444436523,199.53125,129.114.108.232
#tid_be01dfd33683fc50fa2ebc39e39b6ab5,2023-09-20T09:59:51.606Z,2023-09-20T09:59:53.123Z,imageprocess_9,958181c0d8997b00b249852c5b9630490c9a88240b8c9cbc127ee7030587c7a7,1517,408,9,"[""\""1.3M-daisy_514381.jpg\"""", -1]",58.326709666771656,58.39708706000261,58.46894857194119,58.486913949925835,189.80859375,129.114.108.232
#tid_cf741f1a20bbefada4e4413cea23a21e,2023-09-20T09:59:54.802Z,2023-09-20T09:59:56.273Z,imageprocess_10,2858ff4d9eddb7ed9c46623e564de9f53a7c010353623baa762758c1680d17f7,1470,370,10,"[""\""1.3M-daisy_514381.jpg\"""", -1]",82.31733356848855,135.26694148222464,211.57545551282647,230.65258402047704,178.703125,129.114.108.232
#tid_247582dba6d9da60ee59de6b70cf7801,2023-09-20T09:59:57.807Z,2023-09-20T09:59:59.288Z,imageprocess_11,52c5cde3f874af9b15537a6c828d116d213a987e8d52184dbaf100f0284c5d08,1480,397,11,"[""\""1.3M-daisy_514381.jpg\"""", -1]",80.60660553472813,172.21989578893843,305.1188575676592,338.3435980123396,176.14453125,129.114.108.232
#tid_ed930873db6eccb2bab24ab021172e45,2023-09-20T10:00:00.899Z,2023-09-20T10:00:02.374Z,imageprocess_12,3e97b590d8feaf4703619aa31f198d3df39de030bb5b10daa8100c5647ea2266,1475,413,12,"[""\""1.3M-daisy_514381.jpg\"""", -1]",66.59151926814596,367.60144855809756,928.5801674599587,1068.8248471854245,181.359375,129.114.108.232
#tid_efecbd8359f71b7ab78a7062c794fde7,2023-09-20T10:00:04.604Z,2023-09-20T10:00:06.116Z,imageprocess_13,e4237a2b23ed9e04818888d0e829c25ef3dbea2c7e4b03446f40a137c855649e,1512,343,13,"[""\""1.3M-daisy_514381.jpg\"""", -1]",61.58624590224515,61.779970106539565,61.951934439917224,61.99492552326164,195.75390625,129.114.108.232
#tid_e69e1187ef4550cbcd045eaec8886cdf,2023-09-20T10:00:07.705Z,2023-09-20T10:00:09.200Z,imageprocess_14,2a7f241632e318ca1c27d126ef6928906f0194b9fcbb826e3c5f339ed01f9c95,1494,409,14,"[""\""1.3M-daisy_514381.jpg\"""", -1]",64.92052030123533,65.3834286610404,65.92317027797796,66.05810568221236,178.72265625,129.114.108.232
#tid_29c86e84307854481a5bc51840f8dee3,2023-09-20T10:00:12.098Z,2023-09-20T10:00:13.590Z,imageprocess_16,f85506704fd0381aab2671c13dd0b3b8113962a7269274ada333c33eb929d1f1,1492,381,16,"[""\""1.3M-daisy_514381.jpg\"""", -1]",91.00989495885366,490.12632538606954,1206.114219530547,1385.1111930666668,181.6796875,129.114.108.232
#tid_a621631c8ba2cbe432b263f3eec90665,2023-09-20T10:00:15.085Z,2023-09-20T10:00:16.554Z,imageprocess_17,1498f0f8bda2da3de07f1de0b28701e4262f0720dc5444a0e4ebecf80e7cb655,1469,308,17,"[""\""1.3M-daisy_514381.jpg\"""", -1]",82.02655510149818,902.2567278973229,2119.3860685348704,2423.6684036942593,193.8984375,129.114.108.232
#tid_0bcfe7325ae899d359a150cbf9e25e3b,2023-09-20T10:00:18.190Z,2023-09-20T10:00:19.677Z,imageprocess_18,7cbf709849c5c6fc41437d5d18ccd9630c57db0e01ce20043752b7c3d0a0bfd5,1486,365,18,"[""\""1.3M-daisy_514381.jpg\"""", -1]",77.78862289181424,661.1482543726223,1749.0940232255002,2021.0804654387207,196.3046875,129.114.108.232
#tid_1f4cfabc5e76bb940e7e29be60a382cb,2023-09-20T10:00:21.211Z,2023-09-20T10:00:22.680Z,imageprocess_19,35ad8f068fbc7e6e11fa8c27c103b86663994acd826d24889705a9cbd71ac5fa,1468,346,19,"[""\""1.3M-daisy_514381.jpg\"""", -1]",310.7580943958212,715.1672810089492,1175.6946704493146,1290.8265178094064,190.68359375,129.114.108.232
#tid_4037b934be178cb92782f604059054da,2023-09-20T10:00:24.188Z,2023-09-20T10:00:25.653Z,imageprocess_20,43e0c9271880b98ca7ce626e7d432b54f2907728eb47e77ac14843a7d907f741,1465,325,20,"[""\""1.3M-daisy_514381.jpg\"""", -1]",253.5633433936115,1018.7281608666283,2052.947271853324,2311.5020495999997,197.61328125,129.114.108.232
#tid_69f6b7d648ed7c524d3c0268d62f795a,2023-09-20T10:00:28.505Z,2023-09-20T10:00:29.965Z,imageprocess_22,5ba5c6673db5cd5132a3b11195170e0d81e79cb6b77ad97ad178c2782104f6dd,1460,349,22,"[""\""1.3M-daisy_514381.jpg\"""", -1]",270.12810419519997,750.3579266057843,1369.7036437403374,1524.5400730239767,197.234375,129.114.108.232
#tid_508d51747a231bf8a2efc99c3e482baa,2023-09-20T10:00:31.600Z,2023-09-20T10:00:33.088Z,imageprocess_23,7b7e34b2398101bb3cac8af63761ba7c0b8dfebb6fac0985b4ef4e92509d9931,1487,385,23,"[""\""1.3M-daisy_514381.jpg\"""", -1]",59.48908137826199,59.68253306927228,59.8712897928668,59.918478973765424,199.06640625,129.114.108.232
#tid_78989e7e2857351113c191d44381816a,2023-09-20T10:00:34.603Z,2023-09-20T10:00:36.100Z,imageprocess_24,7ab0810c5517e6ebb52f3c39573903028149536e0871cbc4efa44acc8564058f,1497,337,24,"[""\""1.3M-daisy_514381.jpg\"""", -1]",59.49019148245019,59.517293359065384,59.543676972754575,59.55027287617688,187.05078125,129.114.108.232
#tid_9fa758bd9291969d9667b9d600533b5b,2023-09-20T10:00:37.696Z,2023-09-20T10:00:39.185Z,imageprocess_25,c2ba7253019d013c4009c828c0bce1efd18ac5a05cb56bf396da51b7313cb2db,1488,372,25,"[""\""1.3M-daisy_514381.jpg\"""", -1]",65.85106980178388,65.85983340642333,65.86242514574904,65.86307308058046,191.578125,129.114.108.232
#tid_bd125ab8888d6311a548bb7d20242936,2023-09-20T10:00:40.703Z,2023-09-20T10:00:42.210Z,imageprocess_26,f37da55764533422d25792a4763074c2f4a39a193ea3ddee273c291179eba175,1506,393,26,"[""\""1.3M-daisy_514381.jpg\"""", -1]",68.09615841952679,68.12451698839995,68.12621334868669,68.12663743875838,188.1953125,129.114.108.232
#tid_6209729b9699b20e2c961dedc5aab9d6,2023-09-20T10:00:43.729Z,2023-09-20T10:00:45.151Z,imageprocess_27,5c2274d55ae9dc2f5ac0a4fe23f61bca4d20ed60272ed72be3c325450c8af6e7,1421,331,27,"[""\""1.3M-daisy_514381.jpg\"""", -1]",88.16331764381636,88.21289050051496,88.25266131911236,88.26260402376171,177.87890625,129.114.108.232
#tid_284a5ad2c71dbe98b230ae11d93e147e,2023-09-20T10:00:46.758Z,2023-09-20T10:00:48.242Z,imageprocess_28,a3c0811f6f005284d0e2c3a31b18459d5c6d43772629e6e3d8cb8b480e1fce80,1484,358,28,"[""\""1.3M-daisy_514381.jpg\"""", -1]",78.59059498046437,81.48529881923561,84.94098757552081,85.80490976459211,182.09375,129.114.108.232
#tid_ba4a62b7eb1e9936f1ce4239a7387f48,2023-09-20T10:00:51.081Z,2023-09-20T10:00:52.558Z,imageprocess_30,33c172069b9f4aab95081eefe705fd1be974b87b54515cf3543daba663e7da14,1476,339,30,"[""\""1.3M-daisy_514381.jpg\"""", -1]",818.9659861465852,1531.3169089529936,1946.287666266236,2050.030355594547,180.4453125,129.114.108.232
#tid_c799a51d64490cb697e187ad6b9cc0d6,2023-09-20T10:00:54.098Z,2023-09-20T10:00:55.582Z,imageprocess_31,78e11b24510fd12453115a9890518d2ede64e286e1d811809563755ce1847560,1484,307,31,"[""\""1.3M-daisy_514381.jpg\"""", -1]",904.5418162815326,1293.8860182233554,1341.2971944169476,1353.1499884653456,177.4609375,129.114.108.232
