container_id,container_pid,time,socket,duration_sec,num_proc,num_threads,pkg_credit_frac,dram_credit_frac,total_pkg_joules,total_dram_joules,base_pkg_joules,base_dram_joules,ascribed_pkg_joules,ascribed_dram_joules,pkg_percent,dram_percent
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004065.1733704,1,0.0756418749224394,5,0,0.3333333333301013,0.0003630049255976,3.427664999995613,0.6082660000001852,3.449677962658296,0.6419650282777286,0.0,0.0,3.5229166666666667,8.484741622576506
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004065.3462875,0,0.0751739490078762,5,0,0.4375000000053707,0.001283191114574,3.748036999983015,0.4795020000019576,3.013558232931369,0.4696116594305518,0.5731557617070132,0.002611376643547,9.03125,20.22290826304323
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004065.3462875,1,0.0751739490078762,5,0,0.4999999999708944,0.000363004262259,3.338125999987824,0.6039520000003904,3.4283380141538373,0.6379937878334313,0.0,0.0,2.48125,8.48462793264471
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004065.5297887,0,0.073497548000887,5,0,0.483870967745568,0.0012831568812226,3.597158999997191,0.4656400000021676,2.9463550046457647,0.4591391823403731,0.5234426187195882,0.0017164214623193,8.633333333333333,20.22341275634435
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004065.5297887,1,0.073497548000887,5,0,0.4999999999708944,0.0003631032447813,3.250418999989052,0.592323999999735,3.351885075668131,0.6237663401272486,0.0,0.0,2.8791666666666664,8.48004932902786
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004065.7166474,0,0.0755266939522698,5,0,0.5999999999999996,0.001283163772353,3.659169999998994,0.4767169999977341,3.0276990017127323,0.4718152570980772,0.5417498310113875,0.0012942165417097,7.152083333333334,20.22321306107932
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004065.7166474,1,0.0755266939522698,5,0,0.416666666682834,0.0003632113243938,3.4280309999885503,0.6138670000000275,3.4444250884412155,0.6409874989019986,0.0,0.0,3.5416666666666665,8.47982194916427
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004065.8853018,0,0.0739204760175198,5,0,0.5769230769347043,0.0012830909760352,3.493277000001399,0.4573319999981322,2.9633092583903373,0.4617812136601564,0.449350064991705,0.0,7.360416666666667,20.22423255795866
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004065.8853018,1,0.0739204760175198,5,0,0.4545454545430517,0.0003632219493317,3.2429729999857955,0.6040899999998146,3.37117287703827,0.627355687911601,0.0,0.0,3.4250000000000003,8.47984262006096
c6fd488fd983720d25e418066f3c18edf81e26dd804687cf653b5e91dff0bf9e,1602152,1709004066.060873,0,0.0752078719669953,5,0,0.4814814814871934,0.0012830470802706,3.668448000011267,0.4760279999973136,3.014918129731895,0.4698235761561589,0.5248549756717715,0.0016381360828917,7.595833333333334,20.2255673631512
